Name,Platform,Size,Date,Plus,,
Borderlands 2 - Wattle Gobbler,PS3,953.54MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
The Bureau: XCOM Declassified Light Plasma Pistol,PS3,100KB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
The Bureau: XCOM Declassified - Hangar 6 R&D,PS3,1.1GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 Campaign of Carnage,PS3,1.45GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 Bloody Harvest,PS3,488.55MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 Sir Hammerlock's Big Game Hunt,PS3,933.85MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
XCOM®: Enemy Within,PS3,7.57GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 Tiny Tina's Assault on Dragon Keep,PS3,1.65GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 - Headhunter 4: Wedding Day Massacre,PS3,943.52MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 - Headhunter 5: Son of Crawmerax,PS3,943.52MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2 - Psycho Pack,PS3,100KB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Spec Ops: The Line,PS3,5.46GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
East Asia Scenario Pack,PS Vita,1.77MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2,PS3,5.32GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Borderlands 2: Ultimate Vault Hunter Upgrade Pack,PS3,100KB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
XCOM®: Enemy Unknown Plus,PS Vita,2.18GB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Sid Meier's Civilization® Revolution™ 2 Plus,PS Vita,447.53MB,8/16/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP1001%2FCUSA00345_00%2FN6RkVoczdEIkx4ev2rzxEj6sxw5NPLtt.png&sign=2847fc563439fa77c610d27a0b39e7681915c43d,
Jak and Daxter: The Precursor Legacy™,PS4,931.75MB,8/22/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA02522_00%2F1%2Fi_c3445a390829bb676e7ed5865c829b9e876c0629c2fbe16b660d6d3f81c0ac77%2Fi%2Ficon0.png&sign=cb6d2b367822214b9504bbd7537be6f490b8d2d8,
Uncharted™ 4 - Uncharted: The Lost Legacy MP Gameplay Bundle,PS4,N/A,8/22/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00341_00%2F70%2Fi_b36a3bd081a0bc1c8911dbfd2feae293ff43df760b4fa3f95b2423644a2555d2%2Fi%2Ficon0.png&sign=b48ad597d5a44175b3c0014c62b5e50c6085ebbc,
inFAMOUS Second Son™,PS4,20.02GB,9/5/2017,Yes,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA00223_00%2F1%2Fi_24084e44dd3655bb21a6f6b0296b16fc96037790973cc52b3459336bde8869c7%2Fi%2Ficon0.png&sign=b9fd6b6d1ff9f0969416d5762e8a93da26861158,
RIGS Mechanized Combat League™,PS4,17.12GB,9/5/2017,Yes,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA02983_00%2F3%2Fi_04c1e0045b68257cf2a9bf0d4f22f7bb39b9d988c409fe6cc2ab02f4b9fd9a96%2Fi%2Ficon0.png&sign=9472fa39ea3595615767d3d07552c0679b6fb5ae,
Hatoful Boyfriend,PS4,2.07GB,9/5/2017,Yes,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA01957_00%2F5%2Fi_e7ffb2199317636d0bb4227c1a9ff6669537184559aed0fab207701d6e74374a%2Fi%2Ficon0.png&sign=ee5baa57d266b66c0eb46073f559a09b483edb96,
WE ARE DOOMED,PS4,32.75MB,9/5/2017,Yes,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA01783_00%2F2%2Fi_a7f1afd7dcda6b15ce358a15c1e5978120d8f0fef4c00d6d71c71ebe01688b70%2Fi%2Ficon0.png&sign=a6e51aee16968429cc099ca4d462506637811512,
Strike Vector EX,PS4,2.47GB,9/5/2017,Yes,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Fappkgo%2Fprod%2FCUSA03009_00%2F2%2Fi_e9a3e397e4355757597b5df88c3dcd67d2a3318471d54c27a51a8a143c2586b0%2Fi%2Ficon0.png&sign=094036e2f291f3ca3a417b4e9f75db550f16b307,
Battlefield 3™ Premium,PS3,100KB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FqZSsONDamUPjrcxgjanHKCrWDCohLTqF.png&sign=d1b894678eb816970f3b5f34afee6567608891b5,
Mirror's Edge Pure Time Trials Map Pack,PS3,133.53MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30179_00%2FPxF2N5MudMfy3aQP0sVRIAxcHi0mfrEQ.png&sign=3ba459103a8c961d95227bbe5631f203febe1bf4,
Call of Duty®: Modern Warfare® 3 - Elite Drop 13 - Arctic Recon,PS3,185.25MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 15 - Intersection,PS3,82.14MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 14 - U-Turn - Vortex,PS3,148.3MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: MW3 - Elite Drops 19-24 REQUIRED Access Key 4,PS3,100KB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: MW3 -  Elite Drops 13-18 REQUIRED Access Key 3,PS3,100KB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 18 - Vertigo,PS3,89MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 20 - Special Delivery,PS3,146.86MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 19 - Light 'Em Up,PS3,10.35MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 21 - Special Ops Chaos Mode,PS3,100KB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FioiaAFOBtIHpALVbxcxVUFtECCSMrcEW.png&sign=64684f9af05c19c305fe8e5ff7cd4231cc43b479,
Call of Duty®: Modern Warfare® 3 - Elite Drop 11: Iron Clad,PS3,3.62MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drop 10: Kill Switch,PS3,131.29MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drop 12: Getaway-Lookout,PS3,143.09MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drops 7-12 REQUIRED Access Key 2,PS3,100KB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drop 8: Foundation,PS3,112.04MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drop 7: Sanctuary,PS3,90.12MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Call of Duty®: Modern Warfare® 3 - Elite Drop 9: Oasis,PS3,98.25MB,9/12/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0002%2FBLUS30838_00%2FfRiiItLvEhddQChgutGiLUDvSfufbkZK.png&sign=b9096f9e185f1777f6274d5f41daf2c012c55505,
Battlefield 3™ Close Quarters,PS3,1.12GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FAcygyKsMgkhEeJPBFalUwPwMLippykTC.png&sign=004267500d808b66503935708e23604b34f74380,
Battlefield 3™: Aftermath,PS3,1.63GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FevhuQcjlXA0JTY01YPGIKPtCucE8eK2p.png&sign=4c8239a1e362d813cd3a9390a1fa544141ed3299,
Battlefield 3™ Back to Karkand,PS3,1.29GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FhEFTJULTeuSGoIPQsiTxiFyJnuWipNTp.png&sign=87e58ba0711b508e401312194b01f4504144ff83,
Battlefield 3™ End Game,PS3,1.72GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FMXBviD45xfY4AXSUH5sGTUPHxOGX8ZWQ.png&sign=269c755dfbf24bbd348f925d46ba63d8f5ab809d,
Battlefield 3™ Armored Kill,PS3,1.56GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0006%2FBLUS30762_00%2FRDTfoalTpJaIIAaAytrLVbNkYfNlovRz.png&sign=d9e1871b9c3df2730dead79c398921922359484a,
RESOGUN™ Zombie,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F15%2Fi_0f28e72e0f0e5f9b5e4e157d87b99375620927dcacef013bd4ab06a314d31062%2Fi%2Ficon0.png&sign=8b3681993b1e17da020c4fb9236c87a990998b96,
RESOGUN™ Uncle Sam,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F8%2Fi_10a8e6dd8487cb6ed2139bd74a26a295590f84b2d78b543e344dd6103428707e%2Fi%2Ficon0.png&sign=b567a44084c557b36237bfe206acbee3f2be34fa,
RESOGUN™ Wipeout AG-Systems,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F14%2Fi_fba1b327e22770ebb3148cb209f735a457395737c9922df0a0f34776e644c5db%2Fi%2Ficon0.png&sign=075726243000dc51fa4522bbee6e65a1ec36adeb,
RESOGUN™ Turkey,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F22%2Fi_3eba66dba90eaf30e8c92955ba1222c6d9deadc91f20d2d88117835c34a40810%2Fi%2Ficon0.png&sign=5b51ab514f54fbc08cdb748f807e85aeaa8193ac,
RESOGUN™ Wipeout Auricom,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F11%2Fi_0cd0e5b88e476cfb5876b5d60a97f5d53fb13067216617c2312ef3ce7ddc0ff9%2Fi%2Ficon0.png&sign=45093229004ae65c530a9318b55ceb70e586cf86,
RESOGUN™ Pirate,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F4%2Fi_b7243d7a44d155cb3fbb173bfca219a73a0c29b2255c2db21d0aab0352511e9a%2Fi%2Ficon0.png&sign=73a11c1bea90ec8a45d84087751b955d5ca3c876,
RESOGUN™ Ninja,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F17%2Fi_3e6bf7e2e7ab6b6dd7a0bb4f5f10270ba1253ad97d0e626701ea905dd7047dec%2Fi%2Ficon0.png&sign=8adee310e336db4c8f8b684a29fdf91dcfed4822,
RESOGUN™ Astronaut,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F5%2Fi_a111fd5d4fb9f20f73f14133135e696bc692df8249eaae1e7f8efb8b7e10ed33%2Fi%2Ficon0.png&sign=e76dbdf0928b8d998a15a792a01d4689e511417d,
RESOGUN™ Oktoberfest,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F6%2Fi_f7a6716e75e6144bffb57cdde0b86f8b75c87d431f9fdd2bd287f00ba31ad295%2Fi%2Ficon0.png&sign=0a2b7110799e2bdb66660df9f2e3ce2329ac02ef,
RESOGUN™ Defenders,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F2%2Fi_8c349277d5cecd2de7e402441c13a1b8cc43d107c3a50e4a2425b46dc677a38e%2Fi%2Ficon0.png&sign=5b1040e9966a48358fca605906ed6e06634e700f,
RESOGUN™ Wipeout Feisar,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F10%2Fi_3274baebab7d770d516f38d285fbaa66a911cc9bbee19f0c4515c0f473c7fbc9%2Fi%2Ficon0.png&sign=68c1d626356c91d28d61c37ceaf94058ec2dcdff,
RESOGUN™ Scarecrow,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F7%2Fi_07dee2288d970715b98ea004faf6e32a6327686b85eb1b3260798d8d78cd4872%2Fi%2Ficon0.png&sign=f29488f6b83ca5f23abb1efdf4dd145eda4cbcdc,
RESOGUN™ Leprechaun,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F18%2Fi_2ab8b432de49e1d8d8d839e27c32044f9834de86163585c7c840762da4ee8641%2Fi%2Ficon0.png&sign=e29c75bf57682e15a629e16285f4064e554b9f8e,
RESOGUN™ Heroes,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F1%2Fi_627654550a79b290d3b7dda089f6b0734730ebe1471ebbf5c65ceb09d9b9881c%2Fi%2Ficon0.png&sign=1050a19c709fcee87f71e54edce4e35a6ca0a3b7,
RESOGUN™ Dragon,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F21%2Fi_c6c6e4c12c0b46c790b68b6489254e2390bcc41c658ddf81a6a63dfd04644682%2Fi%2Ficon0.png&sign=0676b1f7a004e014c94fc3216b27037e91cbb59b,
RESOGUN™ Carnival,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F20%2Fi_7c5823d4df75777da91dedc904703f9bfd611fd2e3b0bd1d62cd599a4cee42d5%2Fi%2Ficon0.png&sign=b386c04d4765222ef2a0bf548a3d6a18eb013cae,
RESOGUN™ Teddy,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F23%2Fi_b4979f97830815415a57ba2d0fb1ca69f4f987d076824fcebb94428a70c2c90a%2Fi%2Ficon0.png&sign=ad63c8754d92f00de02bfecc2c77e8ebaeae2d28,
RESOGUN™ Skeleton,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F3%2Fi_4b517a50d4a6cb4635d9e377ddf3162e83f268e1d265c92b32de75ddb74a4ed9%2Fi%2Ficon0.png&sign=24c54a8e83ee308639acc4ffb9f98ec4de0bb51b,
RESOGUN™ Lemmings,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F19%2Fi_e508bd5c2e5129554bb8cb54bce1c1df7fd6072a97149a61619e443e9345e5ae%2Fi%2Ficon0.png&sign=b705784dc81a7314aa18e24817ab4e375aea30e4,
RESOGUN™ Bunny,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F16%2Fi_b37ce958ee670bd142493e6681d460dde7cf202e0db2988874c90ee8f5fde9b7%2Fi%2Ficon0.png&sign=29cc6e29084783311274f95ac6f31fa32ac48c82,
RESOGUN™ Wipeout Piranha,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F12%2Fi_bb7cc2d0507a7fc874d96b06f24c54fc49100e51f605075fbf9e68b8478e473e%2Fi%2Ficon0.png&sign=aa909778f748c4066913b80b125b9c020a82cb60,
RESOGUN™ Wipeout Qirex,PS4,N/A,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fgs2-sec.ww.prod.dl.playstation.net%2Fgs2-sec%2Facpkgo%2Fprod%2FCUSA00038_00%2F13%2Fi_78bda93aacd590b250187a9039fc622d963ab90e9a19b43d0c1b6530d4c7bde5%2Fi%2Ficon0.png&sign=a2286e68a490b8519a69c93aa0189b0c85876d21,
Deus Ex: Human Revolution™ The Missing Link,PS3,1.46GB,9/13/2017,,https://image.api.np.km.playstation.net/images/?format=png&image=http%3A%2F%2Fapollo.dl.playstation.net%2Fcdn%2FUP0082%2FBLUS30476_00%2FiDzlEzRsjuMFEnpexKtlMDbFFwxBPKax.png&sign=c68c09ccd876c04a63d0aa0e1dd0f55dd0057f9a,
